,id,Rent,Frequence,Geo,Address,Type,Overview,Facilities,Ber,Ber n,Author,Description,url,Created_at,Closed_at,Close
587,26286673,1690,month,"{'lat': '53.342922', 'long': '-6.245984'}","Erne Terrace Rear, off Pearse Street, Dublin 2",House,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Microwave']",E2,110213964,Lettings Department,"laney Estates are delighted to present to the market this lovely one bedroom cottage set in the heart of Dublins City centre.   This home has been recently redecorated and is presented in excellent condition throughout.  Situated off Sandwith Street Upper, this property is within minutes walk of Merrion Square and Grand Canal Square.  This property offers quiet living accommodation while being just minutes walk from vibrant restaurants, bars and shops.  Accommodation in this quaint cottage comprises an open plan living/dining/kitchen area with valuted ceilings.  There is a double bedroom and showerroom.    Viewing is highly recommended.",/for-rent/house-erne-terrace-rear-off-pearse-street-dublin-2/3556447,2021-10-25,,False
588,26285072,2780,month,"{'lat': '53.341804', 'long': '-6.26979'}","Chancery Court, Bride Street, Dublin 2",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Washing Machine', 'Dishwasher', 'Microwave', 'Garden / Patio / Balcony', 'Serviced Property']",D1,NaN,Lettings Department,"laney Estates present TO LET this magnificent 2-bed penthouse in Chancery Court located in the heart of Dublin City.  On entering this beautiful penthouse you are immediately met by its tasteful up-to-the-minute décor throughout.  This property boasts a large bright open plan kitchen/dining/living room with bespoke handmade walnut shaker kitchen, NEFF integrated electric oven, hob, microwave and dishwasher. Natural light radiates through this room with polished marble flooring and dual aspect glass-paneled doors and windows that lead to the balcony area and a further large south west facing roof terrace.   There are two bright well-proportioned and classily decorated bedrooms both with built-in wardrobes, large windows and a door that leads to the balcony. Master bedroom has an en-suite with electric shower, w.c. and w.h.b. There is a large bathroom which is fully tiled with bath and shower overhead, w.c. and w.h.b.  Dimplex goldshield electric storage heating throughout.    The roof terrace has been lovingly maintained and boasts timber framed flower beds and is laid in artificial grass, where one can enjoy al fresco dining  Positioned in this much sought-after area in Dublin South City Centre, this penthouse apartment is within walking distance of the streets of Dublin's City Centre which offer a wealth of amenities and cosmopolitan recreational facilities.  Viewing is highly recommended.",/for-rent/apartment-chancery-court-bride-street-dublin-2/3556342,2021-10-25,,False
589,26579817,2084,month,"{'lat': '53.346304', 'long': '-6.260789'}","Aston House, Dublin 2",Apartment,"{'Single Bedroom': '1', 'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}",['Garden / Patio / Balcony'],D1,100745587,Sherry FitzGerald Lettings Ballsbridge,"Available Immediatley** **Fully Furnished**  Extremely spacious two bedroom, two bathroom apartment extending to approx. 75sqm of accommodation with no parking.  Accommodation in brief consists of entrance hallway, main bathroom with full bath. One double bedroom and one single bedroom with built in wardrobes. The open plan living dining and kitchen area has views onto the river Liffey. The kitchen has a full size fridge freezer, dishwasher, washing machine and microwave.  **Professionally Managed By Sherry FitzGerald Lettings**",/for-rent/apartment-aston-house-dublin-2/3582243,2021-10-25,,False
590,26557393,2136,month,"{'lat': '53.331117', 'long': '-6.227426'}","203 The Sweepstakes, Ballsbridge, Dublin 4",Apartment,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Washing Machine', 'Dishwasher', 'Microwave', 'Garden / Patio / Balcony']",E2,100878511,Sherry FitzGerald Lettings Ballsbridge,"Available immediately** **Fully furnished**   This one double bedroom, one bathroom third floor apartment extending to 51sqm with two parking spaces and balcony off.  This apartment is extremely spacious as it was originally a two bedroom apartment with the second bedroom being converted into a dressing room.  Accommodation in brief consists of entrance hallway, one double bedroom with built in wardrobes. Main bathroom with walk in shower unit. living and dining area with balcony off. The kitchen has a fridge freezer, washing machine and microwave.",/for-rent/apartment-203-the-sweepstakes-ballsbridge-dublin-4/3579635,2021-10-25,,False
591,26610781,3500,month,"{'lat': '53.342664', 'long': '-6.234367'}","Block G, The Waterside, Dublin 4",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Alarm', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Garden / Patio / Balcony']",C3,109734251,Sherry FitzGerald Lettings Ballsbridge,"Available Immediately** **Fully Furnished**  Beautiful completely refurbished two double bedroom, three bathroom, seventh floor penthouse apartment extending to approx. 82sqm of accommodation with 2 designated parking spaces and a wrap around balcony with magnificent views.  The apartment comprises of entrance hallway with a large storage unit. There is a large open plan kitchen and living area with extremely good views across Grand Canal and Dublin City. The kitchen is fully fitted with brand new appliances including washer/dryer, dishwasher, microwave, fridge/freezer, oven and hob. There are two double bedrooms fully fitted wardrobes and en-suites. There is also a further w.c in the hallway. There is a very large wrap around balcony with views of Grand Canal and over the Aviva Stadium.",/for-rent/apartment-block-g-the-waterside-dublin-4/3585300,2021-10-25,,False
592,26625109,1655,month,"{'lat': '53.3457', 'long': '-6.255348'}","College Close, Dublin 2",Apartment,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Washing Machine', 'Dryer', 'Microwave']",D1,112753215,Sherry FitzGerald Lettings Ballsbridge,"Available Immediately** **Fully furnished**  Bright and spacious 1 double bedroom 3rd floor apartment with main bathroom and no parking, extending to approx. 37sqm of accommodation.   Accommodation consist of entrance area, open plan living, kitchen and dining and one very spacious double bedroom and main bathroom.",/for-rent/apartment-college-close-dublin-2/3586540,2021-10-25,,False
593,26586516,2058,month,"{'lat': '53.369077', 'long': '-6.385864'}","Crofton Hall, Diswellstown Lawn, Castleknock, Dublin 15",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",A2,110346426,Sherry FitzGerald Lettings,"Available Immediately**   **Fully Furnished**   **Recently Build**   Beautiful, spacious, two double bedroom, two bathroom, third floor apartment extending to approximately 87sqm of accommodation with balcony and designated parking.   This beautiful apartment is situated just minutes from the Phoenix Park with easy access to the City Centre.   The accommodation comprises of entrance hallway leading into a large open plan living/dining room with balcony leading off. There is a fully fitted kitchen with a breakfast bar, and all integrated appliances to include a dishwasher, microwave, fridge/freezer, oven and hob. There is a separate utility room with a washer/dryer. There are two double bedrooms fitted with wardrobes, one of which is master en-suite. Main bathroom.",/for-rent/apartment-crofton-hall-diswellstown-lawn-castleknock-dublin-15/3582929,2021-10-25,,False
594,26536517,4706,month,"{'lat': '53.330062', 'long': '-6.250707'}","Leeson Street Upper, Dublin 4",House,"{'Double Bedroom': '4', 'Bathroom': '3', 'Furnished': 'No', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Alarm', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",BER EXEMPT,NaN,Sherry FitzGerald Lettings,"UNFURNISHED**  **AVAILABLE IMMEDIATELY**   Beautifully presented, mid terraced house, with four double bedrooms and three bathrooms, this Georgian residence extends to approx. 161sqm, with permit on street parking. This beautiful home was recently refurbished and extended with bright imagination and offers a fantastic modern living space.  Ideally located on Leeson Street it is a highly desirable area just a stroll into the city centre and transport links include DART, Bus & Aircoach Services all at hand.   Accommodation in brief: entrance hall, reception room with wooden floors, double doors leading into the full fitted kitchen, to include fridge, freezer, dishwasher, oven and hob. This then leads into a further reception room that can be used as a dining room, WC, utility room with washer and dryer. Double bedroom with a shower room. First Floor: Master bedroom with ensuite, two bedrooms, bathroom and a store room. Beautiful landscaped pedestrian path and garden to the front, with an easily maintained town garden laid out in decking to the rear.",/for-rent/house-leeson-street-upper-dublin-4/3577973,2021-10-25,,False
595,26214266,10000,month,"{'lat': '53.316422', 'long': '-6.258172'}","43 Palmerston Road, Rathmines, Dublin 6",House,"{'Double Bedroom': '4', 'Bathroom': '2', 'Furnished': 'No', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Alarm', 'Washing Machine', 'Dryer', 'Dishwasher', 'Garden / Patio / Balcony']",BER EXEMPT,NaN,Sherry FitzGerald Lettings,"Available Immediately**  **Unfurnished**  Rarely does a property of this calibre come to the lettings market on such a prestigious road in Dublin 6. One of the finest homes in the area, this wonderfully appointed house extends to approx. 289sqm of accommodation with four double bedrooms, two bathrooms and off-street parking to the rear. The house boasts many period features such as high ceilings, tall bay windows, handsome fireplaces, and ornate cornicing, to mention just a few. Tastefully refurbished, but yet still retaining these stunning period features.   The accommodation consists of a most impressive hallway, which leads into the two interconnecting reception rooms of elegant proportions, both with large sash windows with working shutters, original marble fireplaces, and with a gas fire in the front drawing room. Guest w.c with Burlington wash hand basin and a contemporary radiator.   At ground level is the most impressive open plan kitchen/dining room, which is at the heart of this lovely home. It is further enhanced by a reception room off. This is a bright, spacious, practical living and entertaining space complete with a breakfast bar and stunning fitted kitchen. The Pedini contemporary kitchen, with Silestone quartz worktop, integrated fridge, 2 Neff multifunction electric ovens, Franke stainless steel sink and an integrated Neff dishwasher. In the central Island/Breakfast Bar is a Siemens Schott Ceran induction hob and Falmec extractor.   The front reception room has engineered timber floors and is fitted with bookshelves. From the kitchen there are French doors to garden, a large 120ft long (approx.) garden, laid out mainly in lawn, with mature shrubs, patio, shed and a gravelled parking area with 2 parking spaces.   On the ground level there is a double bedroom and a bathroom, with a large shower cubicle with rainwater head and hand shower attachment. Storage cupboard and an under the stair\\\'s storage area, with the washing machine and dryer. Upstairs there three spacious double bedrooms, all with build in wardrobes and sash windows. Main bathroom, this stunning, contemporary bathroom, with an oval bath, marble style tiled shower, rainwater head and separate telephone shower attachment. Stairs to the Walk in Hot Press/Linen Room.   This beautiful home will not disappoint the discerning tenant. Location could not be better - LUAS station is only a short walk away, local shopping at Dunville Avenue and Rathmines Village. Schools in the area include Alexandra College, The High School Rathgar, Gonzaga College, St. Louis & St. Mary\\\'s College.   **VIEWING OF THIS STUNNING 5* HOME STRONGLY RECOMMENDED**",/for-rent/house-43-palmerston-road-rathmines-dublin-6/3545392,2021-10-25,,False
596,26441446,2331,month,"{'lat': '53.367421', 'long': '-6.360624'}","Cedar Lodge, Farmleigh Woods, Castleknock, Dublin 15",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Alarm', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",B2,101438505,Sherry FitzGerald Lettings,"Available Immediately***   ***Furnished***  Stunning, two double bedroom, two bathroom, second floor apartment, extending to approx. 80qm of accommodation with parking and a balcony. The accommodation consists of an entrance hall, this leads into an open plan kitchen/living room, a bright spacious room with a south facing balcony off. A modern fully fitted kitchen with a dishwasher, microwave, fridge/freezer, oven and hob and a washer/dryer. There are two double bedrooms, both with balconies off, one of which is ensuite, and both with build in wardrobes. Main bathroom and storage press.   Ideally located in this exclusive development, the property is only a couple of minutes from Castleknock Village and The Phoenix Park.",/for-rent/apartment-cedar-lodge-farmleigh-woods-castleknock-dublin-15/3569869,2021-10-25,,False
597,26254982,14000,month,"{'lat': '53.312144', 'long': '-6.272066'}","Highfield Road, Rathgar, Dublin 6",House,"{'Double Bedroom': '6', 'Bathroom': '4', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Alarm', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",A2,113502827,Sherry FitzGerald Lettings,"Available 15th December*** Furnished***Sherry FitzGerald Lettings are delighted to bring to the market this truly unique home. This recently built, A2 rated property, in the heart the Rathgar, extends to approx. 420sqm, with six bedrooms, four bathrooms, it offers four floors of pure luxury. The property is well set back from the road, and accessed via electric gates and a gravel drive, with ample off-street parking. Upon entering the property, you are immediately struck by the stunning entrance hall, with amazing feature lights hanging from the glass ceiling above. There is a family room to the front, with a gas fire. To the rear is the stunning open plan kitchen/living/dining room. A bright, spacious, practical living and entertaining space with a stunning kitchen island. This fully fitted, bespoke, hand-crafted, solid oak kitchen with stone worktops and integrated Miele appliances, includes an induction hob, double oven, dishwasher, and a fridge freezer. Utility storeroom off, with bespoke hand-crafted cabinetry. A spacious dining area, with a partitioned living area, gives this space an open-plan feel, but offers a cosy living area at the same time, with the added benefit of the double sided fire. The room also has the benefit of floor to ceiling sliding doors leading out at the garden to the rear. This sunny, south facing garden, with a patio area, lawn and ample shrubs, is a wonderful tranquil space. On ground level there is also a guest w.c. This property is further complimented by the lift, which operates, and can be accessed on all floors. At basement level is the first of the double ensuite bedrooms, this room has access to a patio area. This level also boasts a most impressive cinema room, the perfect place to relax and unwind. This space could also double as a home gym/office depending on your requirements. There is also a guest w.c on this level, along with a utility room, with the washing machine, dryer, storage presses and a sink. The first floor has the wonderful master ensuite, with double sinks, freestanding bath and a shower; the room is completed with a walk-in wardrobe. There is a second double ensuite bedroom on this level and a small storage room. On the top floor there is another double ensuite bedroom, two further double bedrooms, and the main bathroom. Ideally located in the heart of Rathgar village, the area is second to none, with a host of local amenities to include eateries such as the Bijou, Revolution, Kanum, and Butlers Pantry. Ample parks and recreation to include Fairfield Park, Palmerston Park, Bushy Park, Rathgar Tennis Club and Dartry Health and Fitness. An abundance of local schools, including Zion National school, Stratford College, High School, Alexandra College, Terenure College, and St Marys College. It is also a lovely stroll to the villages of Ranelagh and Terenure close by. The city centre is walking distance, and the area is well served by buses and there is the Luas at Cowper or Milltown. This truly is a unique property with special features to include: Innovative A-Class air-to-water heating system, providing energy-efficient central heating and hot water, at proven reduced energy cost against current market alternatives.Heating system to each floor is thermostatically controlled with underfloor heating on all levels. Wall-mounted electronic heating system controller. Mechanical heat recovery ventilation system. Stylish bathrooms and ensuites with contemporary style bathroom suites from Porcelenosa. Brass tapware and bespoke vanity units in all bathrooms. Pressurised shower systems fitted in ensuites. High-quality Carrara marble tiles fitted to floor and wall areas as standard. Bespoke hand-crafted built-in wardrobes. Pre-wired for TV, telephone and broadband and smart wired with Cat 6 cabling. Kone Monospace 8 person lift.",/for-rent/house-highfield-road-rathgar-dublin-6/3554271,2021-10-25,,False
598,26423332,1339,month,"{'lat': '53.349797', 'long': '-6.255832'}","Talbot Hall, Talbot Street, Dublin 1",Studio,"{'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Central Heating', 'Cable Television', 'Microwave', 'Internet']",G,103615696,Office,"A spacious and bright Studio apartment, situated on the top Floor(5th Floor)of the Irish Life Centre, in the heart of the city centre.  AVAILABLE IMMEDIATELY.   This bright and cosy apartment is finished to a high standard and has wood flooring throughout. CENTRAL HEATING INCLUDED IN THE RENT. The accommodation briefly comprises an entrance hallway with storage press and wood flooring. A spacious studio room with space-saving pull down double bed and also a sofa bed. Galley style kitchen with electric hob and oven, fridge, microwave, oven, kettle and toaster. Built in storage space. Tiled bathroom.   There is a communal laundry room.   This well maintained development is ideally situated in the heart of the city centre, just a short stroll from O'Connell Street, the IFSC, and the Grand Canal Dock area.",/for-rent/studio-apartment-talbot-hall-talbot-street-dublin-1/3568275,2021-10-25,,False
599,25191992,2250,month,"{'lat': '53.338987', 'long': '-6.252408'}","Dunloe Hall, 27 Merrion Street Upper, Dublin 2",Apartment,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet']",BER EXEMPT,NaN,Office,"A rare opportunity to rent a stunning recently refurbished one-bedroom top floor apartment in an exclusive and enviable location.    AVAILABLE IMMEDIATELY.   Dunloe Hall, on Merrion Street Upper, is a beautifully maintained Georgian development surrounded by a wealth of amenities. Located beside The Merrion Hotel, the apartment directly overlooks the Government Buildings and the National History Museum. With St Stephens Green, Merrion Square and Grafton Street practically on the doorstep, plus some of the best pubs, eateries and the IFSC close by, it is the perfect City luxury let.    Thought and practicality is reflected in the high-end design, finish, and immaculate presentation of the apartment. With a top-end central heating system, custom-made cabinetry in the kitchen and bedroom, discreet secondary glazing, excellent space saving and storage solutions, your comfort is assured.    High ceilings, beautiful cornicing, sash windows, and wonderfully elegant furnishings throughout, the accommodation is as follows: From the ground floor communal entrance, take the lift to the top floor. Enter the apartment into a hallway with storage cupboard, leading into a bright and airy living room, with modern furnishings, flat screen TV and sash window. Leading from the living room is a stunning bespoke kitchen comprising high spec integrated appliances, ample storage and worktop space, and breakfast bar. The sumptuous bedroom is luxuriously carpeted, fitted with custom-built wardrobes, ample storage, and king-size bed with ottoman storage.    The contemporary bathroom has a with modern white suite, rain shower over bath, wall hung sink, matching cabinet, and de-mist mirror. No expense has been spared in the fit-out of this stunning apartment.   Secure parking is available by separate negotiation.   Please contact Borgman Earls to book a private viewing.",/for-rent/apartment-dunloe-hall-27-merrion-street-upper-dublin-2/3280269,2021-10-25,,False
600,26500683,2698,month,"{'lat': '53.350054', 'long': '-6.237767'}","Pakenham House, Spencer Dock, IFSC, Dublin 1",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",B2,106436009,Office,"Borgman Earls present this superb two bedroom apartment, situated in the highly sought after Spencer Dock Development in the heart of the IFSC.   **AVAILABLE IMMEDIATELY**   Only a short stroll to Grand Canal Dock and the City Centre, this outstanding development benefits from a Concierge Service, and Spencer Dock LUAS stop is right on the doorstep. The apartment is situated on the 3rd floor, and extends to approx. 1150sq ft.   The accommodation comprises of large entrance hallway with wooden flooring and extended ceiling. Open plan living and dining area with floor to ceiling windows and sliding doors leading out to the main balcony. Semi-open plan kitchen, fitted with a full range of appliances and granite worktop. The master bedroom has wooden flooring, built in storage and sliding doors out to a 2nd smaller balcony. It includes an ensuite with bath and separate shower. There is a second double bedroom, with the benefit of additional storage, and access to balcony. Additional guest shower room. One designated parking space is included.   To book a viewing, please contact us directly.",/for-rent/apartment-pakenham-house-spencer-dock-ifsc-dublin-1/3574943,2021-10-25,,False
601,26595242,2146,month,"{'lat': '53.399616', 'long': '-6.214784'}","Riverside Park, Clonshaugh, Dublin 17",House,"{'Single Bedroom': '1', 'Double Bedroom': '2', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Central Heating', 'Alarm', 'Cable Television', 'Washing Machine', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",E1,104770680,Office,"Borgman Earls are delighted to offer this well presented 3 bedroom FURNISHED home to the Dublin Rental Market.   AVAILABLE  FROM THE 15TH NOVEMBER 2021.   Riverside Park is a mature and popular development situated in the heart of Dublin 17. Its location is ideal, with Beaumont Hospital, Dublin Airport and The M50 all within easy access. The North-side Shopping Centre is located within a five minute drive. There are regular bus services to and from the City Centre & a number of well-known national and secondary schools close-by.   Accommodation in brief comprises: entrance hallway leading into bright and spacious living room with interconnecting doors leading to the dining room to the rear. Patio doors open out into the garden area. Modern kitchen including fridge/freezer, microwave, recently fitted gas oven and hob and washing machine. Under stair storage available. Upstairs there are 3 bedrooms, two generously sized doubles, both offering great built in wardrobe space, and one single room to the front.  An attractive garden is found at the rear, complete with garden shed. Paved driveway to the front, ideal for off street parking. The house is fully alarmed and will be professionally managed by Borgman Earls Lettings. Contact us now to confirm a viewing time.",/for-rent/house-riverside-park-clonshaugh-dublin-17/3583759,2021-10-25,,False
602,26549750,1633,month,"{'lat': '53.3033614', 'long': '-6.2065593'}","Belfield Park, Blackrock, Co. Dublin",Apartment,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Microwave', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",D1,10637711,Brian O'Connor,"EMAIL ONLY PLEASE**** OMD Estate Agents are delighted to present this large one bed apartment to the market. Situated on the first floor in the quiet development, the apartment comprises of living room with gas fire, sliding doors leading to the balcony, kitchen cum diner, bathroom, double bedroom with built in wardrobes and hot press. The apartment has been fully painted, carpets cleaned and professionally cleaned. There are plenty of  parking spaces with the apartment. Local amenities include Radisson S.A.S, RTE,5 minutes walk to UCD, adjacent to the  N11 and QBC. Viewing is a must",/for-rent/apartment-belfield-park-blackrock-co-dublin/3578981,2021-10-25,,False
603,26148282,1646,month,"{'lat': '53.320771', 'long': '-6.317022'}",4A Crumlin Village,Apartment,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'No', 'Lease': 'Minimum 1 Year'}","['Central Heating', 'Washing Machine', 'Microwave']",BER EXEMPT,NaN,Derek Mulligan,"Renovated exceptionally spacious 1st floor 2 bedroom flat located in the heart of Crumln Village. The accommodation is bright and modern and briefly comprises of large entrance hallway, open plan kitchen/living/dining area, super sized master bedroom, large double bedroom and tiled bathroom with elecric shower. Newly installed gas fired central heating, double glazed throughout. The area is well serviced with local amenities including cafes, Tesco Local, parks, bus to city cenre right outside your door, schools.",/for-rent/flat-4a-crumlin-village/3531120,2021-10-25,,False
604,26159230,1800,month,"{'lat': '53.394910979256935', 'long': '-6.128435976586616'}","Turnbury Square, Baldoyle, Dublin 13",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Alarm', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",C1,NaN,Graham Martin,This is a great opportunity to acquire a fabulous 2 bedroomed apartment located in the heart of Baldoyle.  The property itself has 2 double bedrooms with the master bedroom having an en-suite and then there is a separate main bathroom.  There is a large lounge area with a fully fitted kitchen located just of it.  The unit itself is located on the ground floor giving easy access.  The development is located in a very quite residential area and is only a short walk from all amenities including Sutton Dart station. For more information or to arrange a viewing please e-mail Curran Property Management.,/for-rent/apartment-turnbury-square-baldoyle-dublin-13/3533674,2021-10-25,,False
605,26505517,2350,month,"{'lat': '53.281964', 'long': '-6.356474'}","8 The Drive, Millbrook Lawns, Tallaght, Dublin 24",House,"{'Single Bedroom': '2', 'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Internet', 'Garden / Patio / Balcony']",B2,114453558,Keane Thompson Property Consultants,"Keane Thompson proudly present No. 8 The Drive, Millbrook Lawns to the rental market. This stunning 4-bed, 2-bath terraced home has just been completely renovated and is presented and finished to a very high standard throughout. The property comes with all new fixtures, fittings, new insulation, windows, doors and furniture making this feel like a brand new home.   Accommodation comprises a welcoming entrance hallway leading to a bright and cosy living room to the front.  To the rear you will find a spacious openplan and bright kitchen / dining room with all new mod cons and integrated appliances.  There is a large and well equipped utility room and a guest WC which completes the ground floor accommodation.   Upstairs there are 2 double and two single bedrooms with fitted wardrobes and master bathroom with bath and shower. A sliding patio from the kitchen / dining room leads to a good sized rear garden.  Off street parking for 2 cars is provided to the front.  This very popular estate of Millbrook is positioned in a superb location with every conceivable amenity close by. The Square Shopping Centre,  Tallaght hospital and the red line LUAS is just a short distance away, along with local parks, cafes, leisure facilities, pubs, restaurants.  Regular bus routes service the area and M50 and N7 motorways are located close by. The Dublin mountains are also within easy reach offering a large range of outdoor activities including, hiking, mountain biking and horse riding. Contact us now to arrange an appointment to view.",/for-rent/house-8-the-drive-millbrook-lawns-tallaght-dublin-24/3575381,2021-10-25,,False
606,26334478,2200,month,"{'lat': '53.303438', 'long': '-6.20335'}","85 Merrion Grove, Blackrock, Co. Dublin",Apartment,"{'Single Bedroom': '1', 'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'No', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Microwave', 'Internet']",D2,NaN,Southside Office,"E-mail Only****  Allen & Jacobs is delighted to bring beautifully presented two bedroom duplex apartment to the market. Accommodation briefly comprises of entrance hall, large living room with patio door leading onto large sunny balcony, fully fitted kitchen, 2 bedrooms and a family bathroom.   The property benefits from a great location convenient to a host of amenities including St Helens Radisson Hotel, UCD Belfield Campus, N11, QBC route, DART at Booterstown Station, Blackrock & Stillorgan villages and a multitude of primary and secondary.   Parking is also included.",/for-rent/apartment-85-merrion-grove-blackrock-co-dublin/3560277,2021-10-25,,False
607,26419969,2200,month,"{'lat': '53.327587', 'long': '-6.215271'}","Apartment 17, Kirkwood, Park Avenue, Sandymount, Dublin 4",Apartment,"{'Double Bedroom': '2', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Washing Machine', 'Dryer']",C3,NaN,Sean Bonner (Lettings),"Email Enquiries Only.  First letting of a spacious and newly refurbished two bedroom first-floor apartment in a superb location off Park Avenue, close to Sandymount Village, Strand and Dart Station offering convenient access to Dublin City.   Entrance hall leading to open plan living area with feature fireplace, spacious kitchen with generous storage and a breakfast bar, two spacious double bedrooms, newly fitted shower room, outdoor lockup, parking available.  Please Note: headboards and wardrobes will be added to the property.",/for-rent/apartment-apartment-17-kirkwood-park-avenue-sandymount-dublin-4/3568053,2021-10-25,,False
608,26484385,1950,month,"{'lat': '53.285436', 'long': '-6.225115'}","Apartment 32, Hazelbrook, Dundrum, Dublin 14",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Garden / Patio / Balcony']",B3,NaN,Sean Bonner (Lettings),"EMAIL ENQUIRIES ONLY************* Beautifully presented and spacious two-bedroom apartment a quiet and exclusive development on the Kilmacud Road Upper, minutes walk to Kilmacud Luas Stop and close to Dundrum, Sandyford and Stillorgan Villages.   This luxurious ground floor west-facing apartment is well-positioned in the complex. The accommodation briefly comprises an entrance hall with a utility room and storage cupboard, a large open plan living room with a dining area and access to a balcony. Fully fitted kitchen with integrated appliances and granite worktops. Main bedroom with fitted wardrobes and access to the balcony, ensuite shower room, guest double bedroom with fitted wardrobes, bathroom. Parking is available for one car. Gas Fired Central Heating.",/for-rent/apartment-apartment-32-hazelbrook-dundrum-dublin-14/3573399,2021-10-25,,False
609,26478154,1850,month,"{'lat': '53.366591347619476', 'long': '-6.2165195667961655'}","St James, Hollybrook Park, Clontarf, Dublin 3",Apartment,"{'Double Bedroom': '2', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Microwave', 'Internet']",D2,NaN,John Brophy Assoc. SCSI RICS,"Brophy Estates. Lovely first floor apartment to let in excellent  condition  throughout. Seperate living  and kitchen, 2 large double bedrooms and in the superb location of  Hollybrook  Park, Clontarf. Gas fired central heating.",/for-rent/apartment-st-james-hollybrook-park-clontarf-dublin-3/3572673,2021-10-25,,False
